,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
36,36,0.0,2025-01-28 07:58:05.998169,2025-01-28 07:59:08.875174,0 days 00:01:02.877005,,6,,,12,,,0.3586453883496105,0.005747711642090413,,0.9588815174666938,SGD,,freezing,StepLR,3.0,0.0007199381909687463,PRUNED
37,37,0.0,2025-01-28 07:59:08.891182,2025-01-28 08:00:50.844008,0 days 00:01:41.952826,,4,,,16,,,,0.0013941025280718772,0.001153736624604942,0.9303396115608304,RMSprop,,fine_tuning,OneCycleLR,,0.10700278747303556,PRUNED
38,38,0.23811955749988556,2025-01-28 08:00:50.858740,2025-01-28 08:02:53.205691,0 days 00:02:02.346951,,5,0.937202921114664,0.9633035238342746,13,,,,0.0006390252727842508,0.00029699087273132646,,AdamW,,random,OneCycleLR,,0.003756149931044296,PRUNED
39,39,0.0,2025-01-28 08:02:53.222464,2025-01-28 08:04:31.262520,0 days 00:01:38.040056,,6,,,14,,0.4959889231585858,,0.0012349036765374618,,0.9892451355920723,RMSprop,5.0,fine_tuning,ReduceLROnPlateau,,0.10595962034580517,PRUNED
40,40,0.04788348451256752,2025-01-28 08:04:31.279749,2025-01-28 08:05:49.138786,0 days 00:01:17.859037,15.0,4,,,18,2.053187079237173e-06,,,0.005828508509268079,,0.9328620591859513,SGD,,freezing,CosineAnnealingLR,,0.0007321254844164243,PRUNED
41,41,0.6493569612503052,2025-01-28 08:05:49.155199,2025-01-28 08:10:49.002578,0 days 00:04:59.847379,,6,0.9765128703055812,0.955164681672317,15,,,,0.0002700567266678838,0.002884215734657276,,AdamW,,fine_tuning,OneCycleLR,,0.006474388513621538,COMPLETE
42,42,0.6644259095191956,2025-01-28 08:10:49.029045,2025-01-28 08:15:48.910784,0 days 00:04:59.881739,,6,0.8004701438860323,0.9431143331429197,15,,,,0.00019903741597595144,0.0023583693435814076,,AdamW,,fine_tuning,OneCycleLR,,0.005801894208048423,COMPLETE
43,43,0.694386899471283,2025-01-28 08:15:48.936636,2025-01-28 08:21:07.867167,0 days 00:05:18.930531,,7,0.9067424120468985,0.9585456183166065,16,,,,0.0008864601670549517,0.0007877070812423081,,AdamW,,fine_tuning,OneCycleLR,,0.009354146231520328,COMPLETE
44,44,0.6768453121185303,2025-01-28 08:21:07.893030,2025-01-28 08:25:47.240373,0 days 00:04:39.347343,,6,0.9354803763596495,0.9706639278205198,14,,,,0.0005449279235933514,0.0014033466568091476,,AdamW,,fine_tuning,OneCycleLR,,0.008202145799585297,COMPLETE
45,45,0.5591145157814026,2025-01-28 08:25:47.266688,2025-01-28 08:28:07.287235,0 days 00:02:20.020547,,7,0.8170347335239692,0.9302539603924144,17,,,,0.0004087016730936206,0.0007424213376721763,,AdamW,,fine_tuning,OneCycleLR,,0.0038801972608113753,PRUNED
46,46,0.0,2025-01-28 08:28:07.304317,2025-01-28 08:29:45.712672,0 days 00:01:38.408355,,6,,,15,,0.10974878784756065,,0.0011464328647960709,,0.9021699316999451,RMSprop,2.0,fine_tuning,ReduceLROnPlateau,,0.1038798424158351,PRUNED
47,47,0.0,2025-01-28 08:29:45.729714,2025-01-28 08:31:20.672070,0 days 00:01:34.942356,,8,,,13,,,0.30379175314115,0.005451169488116755,,0.9616232785386751,SGD,,fine_tuning,StepLR,4.0,0.0007956080866046294,PRUNED
48,48,0.23459139466285706,2025-01-28 08:31:20.688706,2025-01-28 08:32:38.086243,0 days 00:01:17.397537,,5,0.8844153972779051,0.951343318875066,18,,,,0.00014083246464223858,0.0012890922830131634,,AdamW,,freezing,OneCycleLR,,0.0044577106215340995,PRUNED
49,49,0.5678281188011169,2025-01-28 08:32:38.102702,2025-01-28 08:37:23.426800,0 days 00:04:45.324098,,4,0.9815150765119087,0.9246004369017686,16,,,,0.00030400291866874686,0.0034603831706765025,,AdamW,,fine_tuning,OneCycleLR,,0.004839999355214404,PRUNED
50,50,0.12157373875379562,2025-01-28 08:37:23.443605,2025-01-28 08:39:23.277352,0 days 00:01:59.833747,,6,0.8451758620608841,0.9415680005788224,15,,,,0.0002054123331355746,0.009636034928702995,,AdamW,,random,OneCycleLR,,0.00902462058752707,PRUNED
