,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
42,42,0.42575374245643616,2025-01-26 20:12:50.799659,2025-01-26 20:13:25.517940,0 days 00:00:34.718281,,4,0.8760465645365698,0.9485127450231017,19,,,,0.00012721470813085528,0.0034193201450994524,,AdamW,,fine_tuning,OneCycleLR,,0.001468377915872327,PRUNED
43,43,0.431695818901062,2025-01-26 20:13:25.533620,2025-01-26 20:14:05.793253,0 days 00:00:40.259633,,4,0.8982230460306432,0.9368601912338138,17,,,,0.0001973628950700384,0.0008815708812144597,,AdamW,,fine_tuning,OneCycleLR,,0.001175086341659615,PRUNED
44,44,0.6123211979866028,2025-01-26 20:14:05.809502,2025-01-26 20:15:58.594964,0 days 00:01:52.785462,,4,0.8560685003721433,0.9554137127115037,20,,,,0.0001241720642629135,0.0019838647120101315,,AdamW,,fine_tuning,OneCycleLR,,0.0019097809544456684,COMPLETE
45,45,0.5981408357620239,2025-01-26 20:15:58.616182,2025-01-26 20:17:50.332657,0 days 00:01:51.716475,,4,0.8504612399296243,0.970477194689418,20,,,,0.00039811728065715054,0.0023563737763425026,,AdamW,,fine_tuning,OneCycleLR,,0.0018773312384415862,COMPLETE
46,46,0.0,2025-01-26 20:17:50.350381,2025-01-26 20:18:20.136874,0 days 00:00:29.786493,,5,,,20,,0.10974878784756065,,0.0016795981282609642,,0.9021699316999451,RMSprop,2.0,fine_tuning,ReduceLROnPlateau,,0.10253011266015577,PRUNED
47,47,0.034289851784706116,2025-01-26 20:18:20.152607,2025-01-26 20:18:58.214932,0 days 00:00:38.062325,,4,,,13,,,0.30379175314115,0.005628958767158925,,0.9616232785386751,SGD,,fine_tuning,StepLR,4.0,0.0007970600965411036,PRUNED
48,48,0.12141755223274231,2025-01-26 20:18:58.229988,2025-01-26 20:19:31.021073,0 days 00:00:32.791085,,5,0.838524900343395,0.9581158232190436,20,,,,0.00027324593061591,0.0011415792978617548,,AdamW,,freezing,OneCycleLR,,0.002364673072364931,PRUNED
49,49,0.0,2025-01-26 20:19:31.036749,2025-01-26 20:20:00.265236,0 days 00:00:29.228487,,4,0.85144290918687,0.9676935535923107,19,,,,0.0005671543422154655,0.0021343467221605914,,AdamW,,random,OneCycleLR,,0.0026922529770564817,PRUNED
50,50,0.3345850706100464,2025-01-26 20:20:00.280113,2025-01-26 20:20:35.160625,0 days 00:00:34.880512,,4,0.8169820573257388,0.9747537623523922,14,,,,0.00039168193988908107,0.0046476413258019315,,AdamW,,fine_tuning,OneCycleLR,,0.0021459822681416858,PRUNED
51,51,0.42812579870224,2025-01-26 20:20:35.176317,2025-01-26 20:21:10.102430,0 days 00:00:34.926113,,4,0.856933193741776,0.9455142712056112,20,,,,0.00012657990091044584,0.003965246686067719,,AdamW,,fine_tuning,OneCycleLR,,0.0019195760363364494,PRUNED
