,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
38,38,0.744198203086853,2025-01-27 00:40:00.166824,2025-01-27 00:46:20.228494,0 days 00:06:20.061670,,4,,,17,,,0.3752273546299043,0.00833670002867782,,0.9614179404638827,SGD,,fine_tuning,StepLR,2.0,0.0006831632109338773,COMPLETE
39,39,0.0,2025-01-27 00:46:20.254886,2025-01-27 00:47:53.880224,0 days 00:01:33.625338,,6,,,18,,,0.2554751650681776,0.001661526922947108,,0.9375505501730189,RMSprop,,fine_tuning,StepLR,4.0,0.29795409419603347,PRUNED
40,40,0.02690095826983452,2025-01-27 00:47:53.899197,2025-01-27 00:49:16.099056,0 days 00:01:22.199859,,5,,,17,,0.4744317866788999,,0.030859464654100003,,0.9880873528005137,SGD,2.0,freezing,ReduceLROnPlateau,,0.0006651776565425252,PRUNED
41,41,0.0,2025-01-27 00:49:16.116308,2025-01-27 00:50:49.595062,0 days 00:01:33.478754,6.0,7,,,14,1.0299500711256872e-07,,,0.013165349959652097,,0.9152992614526568,SGD,,fine_tuning,CosineAnnealingLR,,0.00047959986201927046,PRUNED
42,42,0.0,2025-01-27 00:50:49.611196,2025-01-27 00:52:20.854666,0 days 00:01:31.243470,,8,,,16,,,0.4250392769946364,0.028613741044248187,,0.9162898256613199,SGD,,fine_tuning,StepLR,3.0,0.000784162888570741,PRUNED
43,43,0.7564623355865479,2025-01-27 00:52:20.871008,2025-01-27 00:58:35.323093,0 days 00:06:14.452085,6.0,7,,,17,3.474111487504285e-07,,,0.008814578282313378,,0.927612996776656,SGD,,fine_tuning,CosineAnnealingLR,,0.00032625089779057196,COMPLETE
44,44,0.0983099713921547,2025-01-27 00:58:35.349144,2025-01-27 01:00:45.791395,0 days 00:02:10.442251,,8,,,14,,,,0.015065836852794667,0.0011744486408234193,0.9379828877070298,SGD,,fine_tuning,OneCycleLR,,1.9244242774970877e-05,PRUNED
45,45,0.0,2025-01-27 01:00:45.808743,2025-01-27 01:02:20.460643,0 days 00:01:34.651900,,7,0.8223740998807232,0.9900902458309573,19,,0.11141999735469449,,0.0057431777624779,,,AdamW,5.0,fine_tuning,ReduceLROnPlateau,,0.005840607196010237,PRUNED
46,46,0.0,2025-01-27 01:02:20.479101,2025-01-27 01:03:53.936131,0 days 00:01:33.457030,8.0,6,,,20,1.746732138137409e-07,,,0.0031703894474673436,,0.911744370309864,RMSprop,,fine_tuning,CosineAnnealingLR,,0.18538377259770944,PRUNED
47,47,0.05320030450820923,2025-01-27 01:03:53.951468,2025-01-27 01:05:14.029433,0 days 00:01:20.077965,5.0,8,,,12,7.859459202313486e-07,,,0.021975273082083455,,0.954149536860482,SGD,,freezing,CosineAnnealingLR,,9.674785941720121e-05,PRUNED
48,48,0.0,2025-01-27 01:05:14.045654,2025-01-27 01:06:51.068262,0 days 00:01:37.022608,,4,0.8517196263973593,0.9765108052429096,18,,,0.2743264105978112,0.006698990318923614,,,AdamW,,fine_tuning,StepLR,4.0,0.006038280499762258,PRUNED
49,49,0.0,2025-01-27 01:06:51.086723,2025-01-27 01:08:23.948221,0 days 00:01:32.861498,7.0,7,,,17,1.5095668950050936e-07,,,0.04894131531435099,,0.9324069343481143,SGD,,random,CosineAnnealingLR,,0.0008056814534717563,PRUNED
50,50,0.733338475227356,2025-01-27 01:08:23.963182,2025-01-27 01:10:37.638883,0 days 00:02:13.675701,,7,0.8999484730884555,0.9819292280663033,15,,,,0.000135378559421927,0.0013023717683165867,,AdamW,,fine_tuning,OneCycleLR,,0.0026112119958435404,PRUNED
51,51,0.7459033727645874,2025-01-27 01:10:37.655361,2025-01-27 01:16:53.316734,0 days 00:06:15.661373,6.0,7,,,17,3.404070288531787e-07,,,0.009734951292067688,,0.9236311622962764,SGD,,fine_tuning,CosineAnnealingLR,,0.00038565675448602184,COMPLETE
52,52,0.0,2025-01-27 01:16:53.342655,2025-01-27 01:18:28.713333,0 days 00:01:35.370678,5.0,6,,,16,1.3682441879395806e-06,,,0.016073859318942292,,0.9226796388606151,SGD,,fine_tuning,CosineAnnealingLR,,0.0003091510736447823,PRUNED
53,53,0.7321786880493164,2025-01-27 01:18:28.729562,2025-01-27 01:20:41.824582,0 days 00:02:13.095020,6.0,7,,,15,2.347110163338751e-07,,,0.009268368587085902,,0.9436172011888969,SGD,,fine_tuning,CosineAnnealingLR,,0.00018481844993300985,PRUNED
54,54,0.7522371411323547,2025-01-27 01:20:41.841033,2025-01-27 01:26:50.671641,0 days 00:06:08.830608,5.0,8,,,17,3.788334978263843e-07,,,0.01877045932725653,,0.9073324956031774,SGD,,fine_tuning,CosineAnnealingLR,,0.0008199292449269235,COMPLETE
55,55,0.0,2025-01-27 01:26:50.697930,2025-01-27 01:28:26.092575,0 days 00:01:35.394645,6.0,4,,,18,5.630936562923742e-06,,,0.013208817838526248,,0.9328077070060004,SGD,,fine_tuning,CosineAnnealingLR,,0.0005074617576433331,PRUNED
56,56,0.0,2025-01-27 01:28:26.109537,2025-01-27 01:30:00.674457,0 days 00:01:34.564920,7.0,6,0.9538175694257945,0.9167937857492687,19,1.2790753269491862e-07,,,0.007158947286725475,,,AdamW,,fine_tuning,CosineAnnealingLR,,0.0017774015755774497,PRUNED
57,57,0.7590867877006531,2025-01-27 01:30:00.692883,2025-01-27 01:35:47.162860,0 days 00:05:46.469977,9.0,8,0.92219260341318,0.9584714819581972,16,6.627827086886638e-07,,,0.00010829182310962558,,,Adam,,fine_tuning,CosineAnnealingLR,,,COMPLETE
58,58,0.5746594667434692,2025-01-27 01:35:47.192532,2025-01-27 01:37:59.101364,0 days 00:02:11.908832,,8,0.9155890807470396,0.9577945238689001,13,,0.22682362394213357,,0.00010366325259499711,,,Adam,4.0,random,ReduceLROnPlateau,,,PRUNED
59,59,0.6797649264335632,2025-01-27 01:37:59.117958,2025-01-27 01:40:10.447875,0 days 00:02:11.329917,10.0,8,0.9770970855952912,0.939246602321531,20,1.013269193269647e-06,,,0.00018019946823713356,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
